boardid;tradedate;shortname;secid;numtrades;value;open;low;high;legalcloseprice;waprice;close;volume;marketprice2;marketprice3;admittedquote;mp2valtrd;marketprice3tradesvalue;admittedvalue;waval;tradingsession;currencyid;trendclspr
TQBR;2023-07-05;Совкомфлот;FLOT;28076;1188116318.0;86.58;86.58;89.82;89.09;88.66;89.2;13401280;88.63;88.63;;1108088054.4;1108088054.4;;0;3;SUR;3.06
TQBR;2023-07-06;Совкомфлот;FLOT;19796;633207424.1;89.53;87.11;89.83;87.83;88.5;87.6;7154590;88.7;88.7;;528741676.7;528741676.7;;0;3;SUR;-1.79
TQBR;2023-07-07;Совкомфлот;FLOT;10504;277668771.4;88.57;87.35;88.57;87.55;87.72;87.72;3165470;87.74;87.74;;222011079.9;222011079.9;;0;3;SUR;0.14
TQBR;2023-07-10;Совкомфлот;FLOT;15224;534005473.0;87.98;87.83;89.15;88.75;88.67;88.89;6022220;88.62;88.62;;445546434.4;445546434.4;;0;3;SUR;1.33
TQBR;2023-07-11;Совкомфлот;FLOT;83237;3800227170.2;89.15;88.55;93.75;93.11;92.39;93.38;41132120;92.31;92.31;;3460838079.5;3460838079.5;;0;3;SUR;5.05
TQBR;2023-07-12;Совкомфлот;FLOT;62417;3452753035.8;93.69;90.85;95.47;95.35;94.6;94.29;36496600;94.84;94.84;;2548027999.4;2548027999.4;;0;3;SUR;0.97
TQBR;2023-07-13;Совкомфлот;FLOT;28853;1092404222.8;94.81;92.58;94.81;93.5;93.41;93.17;11694930;93.43;93.43;;983393542.6;983393542.6;;0;3;SUR;-1.19
TQBR;2023-07-14;Совкомфлот;FLOT;17139;613373161.4;93.17;92.24;93.6;93.33;93.11;93.2;6587770;93.08;93.08;;510106524.6;510106524.6;;0;3;SUR;0.03
TQBR;2023-07-17;Совкомфлот;FLOT;43051;1836672340.5;93.23;93.23;95.88;95.19;94.96;95.81;19342480;94.84;94.84;;1483400560.0;1483400560.0;;0;3;SUR;2.8
TQBR;2023-07-18;Совкомфлот;FLOT;31463;1184557998.5;95.97;94.02;96.5;95.14;95.36;94.96;12421950;95.4;95.4;;969238703.5;969238703.5;;0;3;SUR;-0.89
TQBR;2023-07-19;Совкомфлот;FLOT;23899;815045808.0;95.13;92.65;95.55;94.04;94.41;94.11;8633370;94.43;94.43;;744751532.5;744751532.5;;0;3;SUR;-0.9
TQBR;2023-07-20;Совкомфлот;FLOT;25166;864645684.0;94.31;91.55;94.37;93.9;93.11;92.6;9286470;93.13;93.13;;751146520.4;751146520.4;;0;3;SUR;-1.6
TQBR;2023-07-21;Совкомфлот;FLOT;19668;614966893.9;92.7;92.6;95.2;94.1;93.98;94.32;6543600;93.75;93.75;;438328307.2;438328307.2;;0;3;SUR;1.86
TQBR;2023-07-24;Совкомфлот;FLOT;53617;2458670810.6;94.75;93.89;97.56;96.79;96.38;97.2;25511400;96.26;96.26;;2114091397.2;2114091397.2;;0;3;SUR;3.05
TQBR;2023-07-25;Совкомфлот;FLOT;52667;2177826307.5;97.5;97.21;99.64;98.71;98.66;98.5;22073740;98.69;98.69;;1986908869.0;1986908869.0;;0;3;SUR;1.34
TQBR;2023-07-26;Совкомфлот;FLOT;28906;1141874535.4;98.89;96.35;99.24;97.68;97.58;97.62;11702260;97.57;97.57;;1033026498.3;1033026498.3;;0;3;SUR;-0.89
TQBR;2023-07-27;Совкомфлот;FLOT;18175;654620534.3;98.0;96.81;98.15;97.52;97.58;97.36;6708840;97.62;97.62;;543879624.9;543879624.9;;0;3;SUR;-0.27
TQBR;2023-07-28;Совкомфлот;FLOT;15984;451361488.1;97.49;96.62;97.49;97.0;96.99;96.88;4653510;97.0;97.0;;383990457.8;383990457.8;;0;3;SUR;-0.49
TQBR;2023-07-31;Совкомфлот;FLOT;37157;1598520472.1;97.2;97.11;99.42;98.55;98.48;98.6;16231950;98.46;98.46;;1427431090.6;1427431090.6;;0;3;SUR;1.78
TQBR;2023-08-01;Совкомфлот;FLOT;70027;3377358809.6;99.0;97.51;101.72;98.8;100.0;99.29;33773450;100.09;100.09;;3112912396.6;3112912396.6;;0;3;SUR;0.7
TQBR;2023-08-02;Совкомфлот;FLOT;159459;8665095434.4;99.29;99.29;110.0;106.2;104.77;107.59;82709240;104.35;104.35;;7454450104.9;7454450104.9;;0;3;SUR;8.36
TQBR;2023-08-03;Совкомфлот;FLOT;90480;4927633309.9;108.23;106.08;112.74;108.06;109.35;109.04;45062790;109.39;109.39;;4540123485.8;4540123485.8;;0;3;SUR;1.35
TQBR;2023-08-04;Совкомфлот;FLOT;80305;3743623125.1;109.4;100.0;112.0;103.74;106.19;106.3;35239370;106.62;106.62;;3054939627.0;3054939627.0;;0;3;SUR;-2.51
TQBR;2023-08-07;Совкомфлот;FLOT;49525;2363824637.0;108.13;103.2;108.9;106.41;106.99;105.38;22093710;107.37;107.37;;1978527663.4;1978527663.4;;0;3;SUR;-0.87
TQBR;2023-08-08;Совкомфлот;FLOT;36990;1340617063.7;105.39;100.76;106.7;104.31;103.68;106.1;12929850;103.48;103.48;;1193968132.7;1193968132.7;;0;3;SUR;0.68
TQBR;2023-08-09;Совкомфлот;FLOT;27506;926616668.1;106.2;103.31;106.9;104.85;104.96;105.06;8828340;104.94;104.94;;856468197.1;856468197.1;;0;3;SUR;-0.98
TQBR;2023-08-10;Совкомфлот;FLOT;45818;1670656502.2;105.45;104.0;107.98;107.07;106.49;107.24;15688820;106.29;106.29;;1369409630.3;1369409630.3;;0;3;SUR;2.08
TQBR;2023-08-11;Совкомфлот;FLOT;26680;904553196.8;107.6;105.73;107.62;106.28;106.63;106.61;8483390;106.54;106.54;;682869820.0;682869820.0;;0;3;SUR;-0.59
TQBR;2023-08-14;Совкомфлот;FLOT;59915;2347496919.8;106.5;102.5;108.46;104.46;106.19;103.6;22103900;106.65;106.65;;1959273011.2;1959273011.2;;0;3;SUR;-2.82
TQBR;2023-08-15;Совкомфлот;FLOT;32790;1188120687.5;102.95;100.32;106.41;104.3;104.19;102.99;11403850;104.19;104.19;;1059263756.5;1059263756.5;;0;3;SUR;-0.59
TQBR;2023-08-16;Совкомфлот;FLOT;54760;2048147644.6;102.99;96.01;105.2;101.8;101.12;103.51;20253850;100.32;100.32;;1540127761.1;1540127761.1;;0;3;SUR;0.5
TQBR;2023-08-17;Совкомфлот;FLOT;38436;1611209791.4;104.08;102.5;106.1;104.65;104.62;104.68;15399880;104.63;104.63;;1487119435.4;1487119435.4;;0;3;SUR;1.13
TQBR;2023-08-18;Совкомфлот;FLOT;20667;767280875.2;105.4;103.32;105.5;105.39;104.73;105.35;7325990;104.6;104.6;;588880843.2;588880843.2;;0;3;SUR;0.64
TQBR;2023-08-21;Совкомфлот;FLOT;111046;5587146142.5;106.01;105.8;113.5;111.55;110.16;112.93;50717670;109.46;109.46;;4282296444.2;4282296444.2;;0;3;SUR;7.2
TQBR;2023-08-22;Совкомфлот;FLOT;71483;3416207150.0;113.4;109.8;114.3;110.46;111.85;111.51;30542300;111.87;111.87;;2929640916.6;2929640916.6;;0;3;SUR;-1.26
TQBR;2023-08-23;Совкомфлот;FLOT;50426;2311208312.0;111.96;107.16;112.41;110.5;109.77;108.11;21055240;110.26;110.26;;1497823959.0;1497823959.0;;0;3;SUR;-3.05
TQBR;2023-08-24;Совкомфлот;FLOT;50270;2937762588.8;108.99;108.63;112.25;111.22;110.93;112.16;26483690;110.72;110.72;;2329521266.6;2329521266.6;;0;3;SUR;3.75
TQBR;2023-08-25;Совкомфлот;FLOT;89081;4319142900.4;112.29;111.22;115.85;114.95;113.99;115.15;37891780;113.52;113.52;;3143730000.9;3143730000.9;;0;3;SUR;2.67
TQBR;2023-08-28;Совкомфлот;FLOT;83005;5102192277.6;116.09;110.08;119.0;114.11;114.22;114.16;44668230;114.22;114.22;;4765304680.9;4765304680.9;;0;3;SUR;-0.86
TQBR;2023-08-29;Совкомфлот;FLOT;37363;1598315360.3;114.4;112.2;114.45;113.0;113.06;113.05;14136400;113.07;113.07;;1448438747.5;1448438747.5;;0;3;SUR;-0.97
TQBR;2023-08-30;Совкомфлот;FLOT;30645;1021820073.5;113.0;111.81;113.54;113.27;112.78;113.17;9060800;112.74;112.74;;899983901.2;899983901.2;;0;3;SUR;0.11
TQBR;2023-08-31;Совкомфлот;FLOT;22597;689929467.8;113.45;112.15;113.47;113.08;112.81;112.87;6115710;112.79;112.79;;579601057.1;579601057.1;;0;3;SUR;-0.27
TQBR;2023-09-01;Совкомфлот;FLOT;37159;1855728426.2;113.17;112.4;115.26;114.2;114.05;115.22;16270940;113.5;113.5;;1124145312.8;1124145312.8;;0;3;SUR;2.08
TQBR;2023-09-04;Совкомфлот;FLOT;47594;1796797351.6;116.0;114.5;116.44;115.6;115.44;115.31;15564250;115.46;115.46;;1580866879.4;1580866879.4;;0;3;SUR;0.08
TQBR;2023-09-05;Совкомфлот;FLOT;27338;1030997208.3;115.6;113.4;115.63;114.31;114.38;114.19;9014100;114.42;114.42;;861866948.4;861866948.4;;0;3;SUR;-0.97
TQBR;2023-09-06;Совкомфлот;FLOT;29478;786510514.5;114.15;113.3;115.0;114.0;114.07;114.04;6895060;113.92;113.92;;545421423.3;545421423.3;;0;3;SUR;-0.13
TQBR;2023-09-07;Совкомфлот;FLOT;51031;1987208684.5;114.6;111.4;115.16;112.63;113.56;113.02;17498850;113.6;113.6;;1831977518.9;1831977518.9;;0;3;SUR;-0.89
TQBR;2023-09-08;Совкомфлот;FLOT;33502;1355826507.2;112.99;110.3;113.74;112.4;111.95;111.94;12111420;111.93;111.93;;1257718364.4;1257718364.4;;0;3;SUR;-0.96
TQBR;2023-09-11;Совкомфлот;FLOT;27358;935561241.3;112.0;108.6;113.36;111.62;111.34;110.31;8402950;111.83;111.83;;647950232.9;647950232.9;;0;3;SUR;-1.46
TQBR;2023-09-12;Совкомфлот;FLOT;31667;1117589765.9;111.2;110.5;114.74;112.91;112.83;114.48;9905020;111.93;111.93;;683342988.3;683342988.3;;0;3;SUR;3.78
TQBR;2023-09-13;Совкомфлот;FLOT;27382;839060989.5;114.98;112.0;114.99;112.99;113.19;112.3;7412970;113.29;113.29;;717622718.1;717622718.1;;0;3;SUR;-1.9
TQBR;2023-09-14;Совкомфлот;FLOT;66232;3420815109.7;112.25;97.64;112.7;110.24;106.91;108.28;31998550;106.7;106.7;;3130488051.5;3130488051.5;;0;3;SUR;-3.58
TQBR;2023-09-15;Совкомфлот;FLOT;33872;1321798768.1;107.33;105.24;111.89;111.0;110.37;110.93;11976510;110.28;110.28;;1174341598.8;1174341598.8;;0;3;SUR;2.45
TQBR;2023-09-18;Совкомфлот;FLOT;24592;793439855.0;111.51;108.75;111.88;109.95;110.25;109.5;7196670;110.3;110.3;;744076317.0;744076317.0;;0;3;SUR;-1.29
TQBR;2023-09-19;Совкомфлот;FLOT;42293;1494861328.9;109.2;104.8;109.46;107.02;106.73;105.4;14005770;106.81;106.81;;1281840289.6;1281840289.6;;0;3;SUR;-3.74
TQBR;2023-09-20;Совкомфлот;FLOT;51058;2315863168.9;105.32;100.36;109.2;107.22;105.07;105.82;22040880;104.96;104.96;;2094494133.7;2094494133.7;;0;3;SUR;0.4
TQBR;2023-09-21;Совкомфлот;FLOT;28571;931306195.5;105.8;104.0;107.3;105.61;105.43;104.73;8833290;105.53;105.53;;766923423.5;766923423.5;;0;3;SUR;-1.03
TQBR;2023-09-22;Совкомфлот;FLOT;22078;845079864.1;104.51;103.1;107.78;107.04;105.82;106.83;7986060;105.43;105.43;;661230461.6;661230461.6;;0;3;SUR;2.01
TQBR;2023-09-25;Совкомфлот;FLOT;93298;4291820378.6;107.83;106.2;114.9;113.53;111.96;114.15;38332970;111.62;111.62;;3709488356.3;3709488356.3;;0;3;SUR;6.85
TQBR;2023-09-26;Совкомфлот;FLOT;54181;2301468471.7;114.71;111.37;115.2;114.0;113.22;113.31;20327970;113.2;113.2;;2163459573.2;2163459573.2;;0;3;SUR;-0.74
TQBR;2023-09-27;Совкомфлот;FLOT;64990;3096695929.9;113.7;113.52;117.8;116.49;115.97;116.83;26702270;115.85;115.85;;2658519372.9;2658519372.9;;0;3;SUR;3.11
TQBR;2023-09-28;Совкомфлот;FLOT;95737;5641329081.2;117.46;116.7;122.87;121.65;120.2;121.7;46931600;120.06;120.06;;5170782713.1;5170782713.1;;0;3;SUR;4.17
TQBR;2023-09-29;Совкомфлот;FLOT;49302;2582747944.7;122.0;118.5;123.0;121.0;120.65;120.92;21407570;120.61;120.61;;2225374820.2;2225374820.2;;0;3;SUR;-0.64
TQBR;2023-10-02;Совкомфлот;FLOT;37388;1458546352.9;121.7;116.81;121.86;118.77;119.5;117.91;12205550;120.09;120.09;;1072825717.6;1072825717.6;;0;3;SUR;-2.49
TQBR;2023-10-03;Совкомфлот;FLOT;36109;1586421166.2;117.8;115.9;120.36;119.3;118.53;119.03;13383860;118.49;118.49;;1501156423.2;1501156423.2;;0;3;SUR;0.95
TQBR;2023-10-04;Совкомфлот;FLOT;22734;739321921.8;119.5;118.03;120.0;118.7;119.06;118.4;6209530;119.14;119.14;;640541384.8;640541384.8;;0;3;SUR;-0.53
TQBR;2023-10-05;Совкомфлот;FLOT;17743;656870940.0;118.61;118.0;119.68;118.98;118.63;119.58;5537030;118.48;118.48;;521955524.8;521955524.8;;0;3;SUR;1.0
TQBR;2023-10-06;Совкомфлот;FLOT;31087;1273862693.7;119.61;119.06;121.65;120.73;120.59;120.48;10563490;120.57;120.57;;1121888599.0;1121888599.0;;0;3;SUR;0.75
TQBR;2023-10-09;Совкомфлот;FLOT;26724;1086510695.4;120.88;119.88;121.85;120.4;120.75;120.21;8997670;120.81;120.81;;988622135.3;988622135.3;;0;3;SUR;-0.22
TQBR;2023-10-10;Совкомфлот;FLOT;15224;408929874.5;120.5;119.43;120.7;119.69;119.86;119.8;3411760;119.88;119.88;;350208482.6;350208482.6;;0;3;SUR;-0.34
TQBR;2023-10-11;Совкомфлот;FLOT;24774;894436787.8;119.95;117.1;120.9;120.66;119.35;117.99;7494420;120.3;120.3;;420299062.9;420299062.9;;0;3;SUR;-1.51
TQBR;2023-10-12;Совкомфлот;FLOT;14145;532780793.5;117.78;117.23;120.0;119.1;118.93;118.98;4479880;118.93;118.93;;479955441.3;479955441.3;;0;3;SUR;0.84
TQBR;2023-10-13;Совкомфлот;FLOT;18730;835725249.6;119.4;118.99;121.8;120.7;120.58;120.15;6930850;120.62;120.62;;750614387.1;750614387.1;;0;3;SUR;0.98
TQBR;2023-10-16;Совкомфлот;FLOT;15097;495130666.2;120.26;120.26;121.4;121.0;120.98;121.0;4092750;120.96;120.96;;418676004.0;418676004.0;;0;3;SUR;0.71
TQBR;2023-10-17;Совкомфлот;FLOT;58296;2890285148.9;121.2;121.07;125.2;124.49;123.87;125.05;23332680;123.81;123.81;;2676449317.9;2676449317.9;;0;3;SUR;3.35
TQBR;2023-10-18;Совкомфлот;FLOT;34967;1515212085.9;125.21;121.67;125.8;123.03;123.87;123.62;12232500;123.91;123.91;;1376194483.4;1376194483.4;;0;3;SUR;-1.14
TQBR;2023-10-19;Совкомфлот;FLOT;17236;584859552.6;123.62;121.96;123.62;123.61;122.72;123.0;4765990;122.67;122.67;;491795716.5;491795716.5;;0;3;SUR;-0.5
TQBR;2023-10-20;Совкомфлот;FLOT;12853;427863278.3;123.45;121.76;123.6;122.28;122.33;122.38;3497740;122.33;122.33;;365036660.7;365036660.7;;0;3;SUR;-0.5
TQBR;2023-10-23;Совкомфлот;FLOT;21027;788129642.4;123.0;121.71;124.39;124.3;123.12;123.16;6401560;123.06;123.06;;702661668.9;702661668.9;;0;3;SUR;0.64
TQBR;2023-10-24;Совкомфлот;FLOT;12769;539643428.7;123.03;122.5;124.06;123.17;123.14;123.31;4382480;123.11;123.11;;458831940.8;458831940.8;;0;3;SUR;0.12
TQBR;2023-10-25;Совкомфлот;FLOT;23442;1162608344.2;123.58;122.82;125.47;123.91;124.3;124.15;9353290;124.32;124.32;;1033218748.2;1033218748.2;;0;3;SUR;0.68
TQBR;2023-10-26;Совкомфлот;FLOT;26707;934859714.2;123.7;120.12;124.73;121.99;122.71;121.75;7618550;123.1;123.1;;735148031.4;735148031.4;;0;3;SUR;-1.93
TQBR;2023-10-27;Совкомфлот;FLOT;21626;854502425.3;121.75;118.56;122.66;120.8;120.71;120.74;7079180;120.67;120.67;;773330660.2;773330660.2;;0;3;SUR;-0.83
TQBR;2023-10-30;Совкомфлот;FLOT;28645;820661641.0;121.41;120.1;123.83;122.54;122.72;122.7;6687060;122.73;122.73;;786605104.5;786605104.5;;0;3;SUR;1.62
TQBR;2023-10-31;Совкомфлот;FLOT;23177;1031038732.0;123.23;119.05;123.75;121.28;120.75;120.6;8538600;120.7;120.7;;930404466.3;930404466.3;;0;3;SUR;-1.71
TQBR;2023-11-01;Совкомфлот;FLOT;13127;342107882.3;120.6;120.18;121.75;121.12;121.14;121.51;2824020;121.11;121.11;;304026397.3;304026397.3;;0;3;SUR;0.75
TQBR;2023-11-02;Совкомфлот;FLOT;10090;383428017.6;121.52;119.9;122.14;121.35;121.64;121.67;3152160;121.78;121.78;;300218483.3;300218483.3;;0;3;SUR;0.13
TQBR;2023-11-03;Совкомфлот;FLOT;10312;340088337.8;121.68;119.91;121.73;120.6;120.67;120.17;2818220;120.98;120.98;;180565725.7;180565725.7;;0;3;SUR;-1.23
TQBR;2023-11-06;Совкомфлот;FLOT;10964;330024381.6;120.14;119.42;121.18;120.21;120.31;120.3;2743060;120.26;120.26;;258418964.6;258418964.6;;0;3;SUR;0.11
TQBR;2023-11-07;Совкомфлот;FLOT;12230;366174790.8;120.3;120.24;121.44;120.94;120.96;121.21;3027230;120.93;120.93;;324604267.3;324604267.3;;0;3;SUR;0.76
TQBR;2023-11-08;Совкомфлот;FLOT;25490;1156387459.3;121.21;121.01;124.66;124.3;123.46;124.22;9366490;123.31;123.31;;966794187.3;966794187.3;;0;3;SUR;2.48
TQBR;2023-11-09;Совкомфлот;FLOT;24333;1196003943.2;124.72;123.5;125.9;123.73;124.59;124.04;9599420;124.66;124.66;;1097547563.9;1097547563.9;;0;3;SUR;-0.14
TQBR;2023-11-10;Совкомфлот;FLOT;11553;411275545.9;124.85;122.53;124.85;122.95;123.5;123.0;3330100;123.56;123.56;;363475793.4;363475793.4;;0;3;SUR;-0.84
TQBR;2023-11-13;Совкомфлот;FLOT;29224;1348939731.5;123.15;123.0;126.2;124.7;125.05;124.43;10786800;125.24;125.24;;1143730117.0;1143730117.0;;0;3;SUR;1.16
TQBR;2023-11-14;Совкомфлот;FLOT;34292;919439897.6;124.47;120.94;124.5;122.9;122.93;122.9;7479550;122.87;122.87;;819527726.2;819527726.2;;0;3;SUR;-1.23
TQBR;2023-11-15;Совкомфлот;FLOT;16041;406043472.8;122.8;122.23;124.43;123.96;123.6;123.89;3285120;123.54;123.54;;337450472.2;337450472.2;;0;3;SUR;0.81
TQBR;2023-11-16;Совкомфлот;FLOT;135361;7754052527.5;123.9;121.38;131.0;125.15;126.7;125.95;61214300;126.68;126.68;;6816008614.7;6816008614.7;;0;3;SUR;1.66
TQBR;2023-11-17;Совкомфлот;FLOT;42051;1964325985.5;126.0;125.32;128.5;127.47;127.27;127.28;15437190;127.27;127.27;;1670577502.2;1670577502.2;;0;3;SUR;1.06
